id,cliente_id,valor,data,intervalo
2587,523,-2.0,2020-12-18 10:26:38-03:00,0 days 00:00:17
2588,523,-2.0,2020-12-18 10:27:02-03:00,0 days 00:00:24
2589,523,-2.0,2020-12-18 10:27:32-03:00,0 days 00:00:30
2597,523,-50.0,2020-12-18 17:45:25-03:00,0 days 00:01:30
2604,523,-1.0,2020-12-18 17:50:26-03:00,0 days 00:01:36
2630,523,-1.0,2020-12-18 21:04:35-03:00,0 days 00:00:38
2642,523,-1.0,2020-12-18 21:29:41-03:00,0 days 00:00:27
2663,523,-1.0,2020-12-18 22:11:33-03:00,0 days 00:01:23
2679,523,-1.0,2020-12-18 22:43:31-03:00,0 days 00:00:21
2680,523,-1.0,2020-12-18 22:44:13-03:00,0 days 00:00:42
2682,523,-1.0,2020-12-18 22:44:52-03:00,0 days 00:00:39
2701,523,-2.0,2020-12-19 15:04:51-03:00,0 days 00:00:42
2861,523,-1.0,2020-12-25 17:50:48-03:00,0 days 00:01:38
2868,523,-1.0,2020-12-25 18:12:04-03:00,0 days 00:00:26
2893,523,-1.0,2020-12-29 19:42:13-03:00,0 days 00:00:24
2467,529,-1.0,2020-12-13 19:03:35-03:00,0 days 00:00:36
2475,529,-1.0,2020-12-14 20:40:26-03:00,0 days 00:00:40
2499,529,-1.0,2020-12-15 21:39:02-03:00,0 days 00:00:38
2500,529,-1.0,2020-12-15 21:39:27-03:00,0 days 00:00:25
2502,529,-1.0,2020-12-15 21:51:24-03:00,0 days 00:00:29
2728,529,-1.0,2020-12-21 21:09:28-03:00,0 days 00:00:29
2505,530,-5.0,2020-12-16 08:59:53-03:00,0 days 00:01:49
2603,533,-1.0,2020-12-18 17:49:43-03:00,0 days 00:00:45
2605,533,-1.0,2020-12-18 17:50:35-03:00,0 days 00:00:52
2644,533,-1.0,2020-12-18 21:30:22-03:00,0 days 00:01:33
2733,533,-1.0,2020-12-21 21:15:47-03:00,0 days 00:00:28
2734,533,-1.0,2020-12-21 21:16:12-03:00,0 days 00:00:25
2742,533,-1.0,2020-12-21 21:40:06-03:00,0 days 00:00:41
2743,533,-1.0,2020-12-21 21:40:32-03:00,0 days 00:00:26
2744,533,-2.0,2020-12-21 21:41:20-03:00,0 days 00:00:48
2751,533,-1.0,2020-12-21 22:01:07-03:00,0 days 00:00:57
2752,533,-1.0,2020-12-21 22:01:36-03:00,0 days 00:00:29
2754,533,-1.0,2020-12-21 22:03:13-03:00,0 days 00:01:37
2802,533,-1.0,2020-12-22 20:44:34-03:00,0 days 00:01:19
2803,533,-1.0,2020-12-22 20:45:46-03:00,0 days 00:01:12
2835,533,-1.0,2020-12-23 18:45:15-03:00,0 days 00:00:29
2836,533,-1.0,2020-12-23 18:45:39-03:00,0 days 00:00:24
2837,533,-1.0,2020-12-23 18:46:25-03:00,0 days 00:00:46
2860,533,-1.0,2020-12-25 17:50:07-03:00,0 days 00:00:29
2862,533,-1.0,2020-12-25 17:51:33-03:00,0 days 00:01:26
2870,533,-1.0,2020-12-25 18:15:49-03:00,0 days 00:00:33
2872,533,-1.0,2020-12-25 18:16:25-03:00,0 days 00:00:36
2929,533,-1.0,2021-01-02 20:22:43-03:00,0 days 00:01:07
2930,533,-1.0,2021-01-02 20:23:20-03:00,0 days 00:00:37
2939,533,-1.0,2021-01-04 20:23:32-03:00,0 days 00:00:34
2940,533,-1.0,2021-01-04 20:24:13-03:00,0 days 00:00:41
2974,533,-1.0,2021-01-08 19:49:08-03:00,0 days 00:01:36
2975,533,-1.0,2021-01-08 19:49:59-03:00,0 days 00:00:51
2976,533,-3.0,2021-01-08 19:51:10-03:00,0 days 00:01:11
3002,533,-1.0,2021-01-14 07:46:26-03:00,0 days 00:00:29
3003,533,-1.0,2021-01-14 07:47:17-03:00,0 days 00:00:51
3004,533,-1.0,2021-01-14 07:47:43-03:00,0 days 00:00:26
3006,533,-1.0,2021-01-14 07:50:38-03:00,0 days 00:00:55
3011,533,-1.0,2021-01-14 08:07:19-03:00,0 days 00:00:44
3012,533,-2.0,2021-01-14 08:07:41-03:00,0 days 00:00:22
3013,533,-2.0,2021-01-14 08:08:12-03:00,0 days 00:00:31
3014,533,-2.0,2021-01-14 08:09:57-03:00,0 days 00:01:45
3015,533,-1.0,2021-01-14 08:10:36-03:00,0 days 00:00:39
3073,533,-1.0,2021-01-23 09:23:52-03:00,0 days 00:00:41
3074,533,-1.0,2021-01-23 09:24:24-03:00,0 days 00:00:32
3075,533,-1.0,2021-01-23 09:25:02-03:00,0 days 00:00:38
3076,533,-1.0,2021-01-23 09:26:21-03:00,0 days 00:01:19
3077,533,-2.0,2021-01-23 09:27:20-03:00,0 days 00:00:59
3084,533,-2.0,2021-01-28 09:41:00-03:00,0 days 00:00:44
3085,533,-2.0,2021-01-28 09:41:43-03:00,0 days 00:00:43
3086,533,-2.0,2021-01-28 09:42:23-03:00,0 days 00:00:40
3087,533,-2.0,2021-01-28 09:43:51-03:00,0 days 00:01:28
3089,533,-1.0,2021-01-28 09:48:19-03:00,0 days 00:01:22
3090,533,-2.0,2021-01-28 09:49:26-03:00,0 days 00:01:07
3094,533,-1.0,2021-01-28 10:09:04-03:00,0 days 00:00:25
3095,533,-1.0,2021-01-28 10:10:15-03:00,0 days 00:01:11
3098,533,-2.0,2021-01-28 10:17:28-03:00,0 days 00:00:44
3099,533,-2.0,2021-01-28 10:18:47-03:00,0 days 00:01:19
3100,533,-2.0,2021-01-28 10:20:22-03:00,0 days 00:01:35
3104,533,-1.0,2021-01-28 10:30:51-03:00,0 days 00:00:41
3110,533,-2.0,2021-01-28 20:18:06-03:00,0 days 00:00:54
3111,533,-2.0,2021-01-28 20:18:46-03:00,0 days 00:00:40
3112,533,-2.0,2021-01-28 20:19:19-03:00,0 days 00:00:33
3113,533,-2.0,2021-01-28 20:20:03-03:00,0 days 00:00:44
3114,533,-2.0,2021-01-28 20:20:32-03:00,0 days 00:00:29
3115,533,-2.0,2021-01-28 20:21:25-03:00,0 days 00:00:53
3116,533,-2.0,2021-01-28 20:22:12-03:00,0 days 00:00:47
3117,533,-2.0,2021-01-28 20:23:17-03:00,0 days 00:01:05
3118,533,-2.0,2021-01-28 20:24:03-03:00,0 days 00:00:46
3122,533,-2.0,2021-01-28 20:52:28-03:00,0 days 00:00:33
3123,533,-2.0,2021-01-28 20:53:22-03:00,0 days 00:00:54
3124,533,-2.0,2021-01-28 20:54:10-03:00,0 days 00:00:48
3125,533,-2.0,2021-01-28 20:55:09-03:00,0 days 00:00:59
3126,533,-2.0,2021-01-28 20:55:58-03:00,0 days 00:00:49
3127,533,-2.0,2021-01-28 20:57:39-03:00,0 days 00:01:41
3128,533,-2.0,2021-01-28 20:58:54-03:00,0 days 00:01:15
3129,533,-2.0,2021-01-28 21:00:19-03:00,0 days 00:01:25
3130,533,-1.0,2021-01-28 21:01:00-03:00,0 days 00:00:41
3131,533,-1.0,2021-01-28 21:01:30-03:00,0 days 00:00:30
3135,533,-2.0,2021-01-28 21:29:37-03:00,0 days 00:01:10
3136,533,-2.0,2021-01-28 21:30:33-03:00,0 days 00:00:56
3137,533,-2.0,2021-01-28 21:31:09-03:00,0 days 00:00:36
3138,533,-2.0,2021-01-28 21:32:34-03:00,0 days 00:01:25
3139,533,-2.0,2021-01-28 21:33:42-03:00,0 days 00:01:08
3140,533,-2.0,2021-01-28 21:34:19-03:00,0 days 00:00:37
3141,533,-2.0,2021-01-28 21:35:23-03:00,0 days 00:01:04
3142,533,-2.0,2021-01-28 21:37:09-03:00,0 days 00:01:46
3143,533,-1.0,2021-01-28 21:38:43-03:00,0 days 00:01:34
3144,533,-1.0,2021-01-28 21:40:15-03:00,0 days 00:01:32
3148,533,-2.0,2021-01-29 11:07:49-03:00,0 days 00:01:18
3150,533,-2.0,2021-01-29 11:12:10-03:00,0 days 00:01:17
3151,533,-2.0,2021-01-29 11:12:50-03:00,0 days 00:00:40
3152,533,-2.0,2021-01-29 11:13:39-03:00,0 days 00:00:49
3153,533,-2.0,2021-01-29 11:14:34-03:00,0 days 00:00:55
3154,533,-2.0,2021-01-29 11:15:38-03:00,0 days 00:01:04
3155,533,-2.0,2021-01-29 11:16:32-03:00,0 days 00:00:54
3158,533,-3.0,2021-01-29 11:27:21-03:00,0 days 00:01:28
3159,533,-3.0,2021-01-29 11:28:26-03:00,0 days 00:01:05
3160,533,-3.0,2021-01-29 11:29:35-03:00,0 days 00:01:09
3161,533,-4.0,2021-01-29 11:30:46-03:00,0 days 00:01:11
3162,533,-5.0,2021-01-29 11:31:48-03:00,0 days 00:01:02
3167,533,-3.0,2021-01-29 11:51:11-03:00,0 days 00:01:34
3168,533,-3.0,2021-01-29 11:51:46-03:00,0 days 00:00:35
3169,533,-3.0,2021-01-29 11:52:39-03:00,0 days 00:00:53
3170,533,-3.0,2021-01-29 11:53:03-03:00,0 days 00:00:24
3171,533,-3.0,2021-01-29 11:53:32-03:00,0 days 00:00:29
3172,533,-3.0,2021-01-29 11:54:17-03:00,0 days 00:00:45
3173,533,-3.0,2021-01-29 11:55:22-03:00,0 days 00:01:05
3174,533,-3.0,2021-01-29 11:56:05-03:00,0 days 00:00:43
3175,533,-5.0,2021-01-29 11:57:30-03:00,0 days 00:01:25
3176,533,-5.0,2021-01-29 11:58:27-03:00,0 days 00:00:57
3177,533,-2.0,2021-01-29 11:59:19-03:00,0 days 00:00:52
3181,533,-3.0,2021-01-29 20:09:36-03:00,0 days 00:01:22
3183,533,-3.0,2021-01-29 20:13:14-03:00,0 days 00:01:07
3184,533,-3.0,2021-01-29 20:14:12-03:00,0 days 00:00:58
3185,533,-3.0,2021-01-29 20:15:50-03:00,0 days 00:01:38
3186,533,-3.0,2021-01-29 20:16:46-03:00,0 days 00:00:56
3187,533,-3.0,2021-01-29 20:17:39-03:00,0 days 00:00:53
3189,533,-5.0,2021-01-29 20:26:57-03:00,0 days 00:01:31
3190,533,-3.0,2021-01-29 20:28:52-03:00,0 days 00:01:55
3191,533,-2.0,2021-01-29 20:29:59-03:00,0 days 00:01:07
3193,533,-2.0,2021-01-29 20:34:59-03:00,0 days 00:01:02
3198,533,-3.0,2021-01-29 21:03:04-03:00,0 days 00:00:33
3199,533,-3.0,2021-01-29 21:04:08-03:00,0 days 00:01:04
3200,533,-3.0,2021-01-29 21:04:34-03:00,0 days 00:00:26
3201,533,-3.0,2021-01-29 21:04:58-03:00,0 days 00:00:24
3202,533,-3.0,2021-01-29 21:05:34-03:00,0 days 00:00:36
3203,533,-3.0,2021-01-29 21:06:01-03:00,0 days 00:00:27
3205,533,-5.0,2021-01-29 21:08:54-03:00,0 days 00:00:28
3206,533,-5.0,2021-01-29 21:09:35-03:00,0 days 00:00:41
3207,533,-5.0,2021-01-29 21:10:30-03:00,0 days 00:00:55
2692,534,-1.0,2020-12-18 23:15:17-03:00,0 days 00:01:33
2721,534,-2.0,2020-12-21 17:14:12-03:00,0 days 00:00:26
2730,534,-2.0,2020-12-21 21:15:16-03:00,0 days 00:01:13
2732,534,-1.0,2020-12-21 21:15:35-03:00,0 days 00:00:19
2842,534,-1.0,2020-12-23 21:04:14-03:00,0 days 00:00:10
2846,534,-1.0,2020-12-23 21:21:58-03:00,0 days 00:00:26
2888,534,-2.0,2020-12-28 23:48:55-03:00,0 days 00:00:42
2923,534,-1.0,2020-12-30 18:38:12-03:00,0 days 00:00:35
3021,570,-1.0,2021-01-14 12:36:48-03:00,0 days 00:00:38
3024,570,-2.0,2021-01-14 17:07:48-03:00,0 days 00:01:23
3279,586,-2.0,2021-02-27 12:32:25-03:00,0 days 00:01:28
3281,586,-2.0,2021-02-27 12:36:40-03:00,0 days 00:01:44
3283,586,-2.0,2021-02-27 12:38:39-03:00,0 days 00:01:59
3286,586,-2.0,2021-02-27 19:37:12-03:00,0 days 00:01:33
3287,586,-2.0,2021-02-27 19:38:56-03:00,0 days 00:01:44
3289,586,-2.0,2021-02-27 19:41:47-03:00,0 days 00:00:38
3311,586,-4.0,2021-03-03 19:28:51-03:00,0 days 00:01:12
3459,586,-2.0,2021-05-07 19:20:52-03:00,0 days 00:00:54
3461,586,-2.0,2021-05-07 19:24:24-03:00,0 days 00:01:26
6041,586,-4.0,2021-10-02 16:03:59-03:00,0 days 00:00:30
6040,586,-2.0,2021-10-02 16:04:29-03:00,0 days 00:00:30
6039,586,-2.0,2021-10-02 16:04:59-03:00,0 days 00:00:30
6036,586,-2.0,2021-10-02 16:05:29-03:00,0 days 00:00:30
6035,586,-2.0,2021-10-02 16:05:59-03:00,0 days 00:00:30
6034,586,-2.0,2021-10-02 16:06:29-03:00,0 days 00:00:30
6033,586,-3.0,2021-10-02 16:06:59-03:00,0 days 00:00:30
5430,586,-10.0,2021-10-02 16:07:29-03:00,0 days 00:00:30
3477,586,-2.0,2021-10-02 16:07:59-03:00,0 days 00:00:30
3390,643,-2.0,2021-04-02 17:46:20-03:00,0 days 00:01:59
3474,651,-2.0,2021-05-08 16:46:03-03:00,0 days 00:01:15
3535,660,-3.0,2021-05-22 13:33:04-03:00,0 days 00:01:05
3536,660,-3.0,2021-05-22 13:33:46-03:00,0 days 00:00:42
3539,660,-5.0,2021-05-22 13:43:55-03:00,0 days 00:01:30
3540,660,-5.0,2021-05-22 13:45:15-03:00,0 days 00:01:20
3541,660,-4.0,2021-05-22 13:46:19-03:00,0 days 00:01:04
3549,660,-5.0,2021-05-23 14:38:14-03:00,0 days 00:01:37
6199,671,-10.0,2021-10-05 19:29:26-03:00,0 days 00:00:52
6200,671,-5.0,2021-10-05 19:29:53-03:00,0 days 00:00:27
6257,671,-5.0,2021-10-06 18:17:23-03:00,0 days 00:01:03
6265,671,-45.0,2021-10-06 18:47:08-03:00,0 days 00:00:39
6306,671,-50.0,2021-10-07 18:57:35-03:00,0 days 00:01:57
6307,671,-5.0,2021-10-07 18:58:25-03:00,0 days 00:00:50
6332,671,-5.0,2021-10-09 13:43:58-03:00,0 days 00:00:24
6333,671,-3.0,2021-10-09 13:44:26-03:00,0 days 00:00:28
6335,671,-25.0,2021-10-09 13:54:51-03:00,0 days 00:01:35
6351,671,-30.0,2021-10-10 12:41:56-03:00,0 days 00:01:28
6449,671,-2.0,2021-10-12 18:51:27-03:00,0 days 00:00:56
6479,671,-4.0,2021-10-13 17:05:33-03:00,0 days 00:01:04
6481,671,-3.0,2021-10-13 17:57:23-03:00,0 days 00:01:42
6539,671,-2.0,2021-10-14 21:26:26-03:00,0 days 00:01:43
6573,671,-5.0,2021-10-15 22:12:44-03:00,0 days 00:00:41
6623,671,-3.0,2021-10-17 12:39:36-03:00,0 days 00:00:55
6636,671,-2.0,2021-10-17 14:16:26-03:00,0 days 00:01:08
6642,671,-2.0,2021-10-17 17:06:49-03:00,0 days 00:01:48
6672,671,-30.0,2021-10-18 18:27:48-03:00,0 days 00:01:10
6682,671,-2.0,2021-10-19 12:35:18-03:00,0 days 00:01:42
6782,671,-2.0,2021-10-20 18:47:01-03:00,0 days 00:01:36
6824,671,-2.0,2021-10-21 19:41:20-03:00,0 days 00:01:18
7029,671,-5.0,2021-10-26 14:03:20-03:00,0 days 00:01:37
7031,671,-5.0,2021-10-26 14:09:45-03:00,0 days 00:01:05
7044,671,-20.0,2021-10-26 18:29:04-03:00,0 days 00:01:49
7097,671,-2.0,2021-10-27 18:26:45-03:00,0 days 00:01:19
7098,671,-5.0,2021-10-27 18:27:43-03:00,0 days 00:00:58
7108,671,-2.0,2021-10-27 19:48:16-03:00,0 days 00:01:07
7152,671,-3.0,2021-10-28 21:57:06-03:00,0 days 00:01:42
7153,671,-2.0,2021-10-28 21:57:56-03:00,0 days 00:00:50
7306,671,-2.0,2021-11-01 19:47:47-03:00,0 days 00:01:28
7307,671,-2.0,2021-11-01 19:49:23-03:00,0 days 00:01:36
7308,671,-2.0,2021-11-01 19:51:16-03:00,0 days 00:01:53
7325,671,-10.0,2021-11-02 10:03:28-03:00,0 days 00:01:56
7326,671,-6.0,2021-11-02 10:05:12-03:00,0 days 00:01:44
7343,671,-40.0,2021-11-02 12:36:36-03:00,0 days 00:00:52
7344,671,-5.0,2021-11-02 12:38:18-03:00,0 days 00:01:42
7347,671,-2.0,2021-11-02 12:47:07-03:00,0 days 00:01:18
7348,671,-25.0,2021-11-02 12:48:34-03:00,0 days 00:01:27
7372,671,-2.0,2021-11-02 20:45:48-03:00,0 days 00:01:52
7391,671,-10.0,2021-11-03 12:17:28-03:00,0 days 00:00:54
7392,671,-40.0,2021-11-03 12:18:37-03:00,0 days 00:01:09
7403,671,-55.0,2021-11-03 14:38:15-03:00,0 days 00:01:49
7438,671,-100.0,2021-11-03 20:56:44-03:00,0 days 00:01:14
7441,671,-50.0,2021-11-03 21:02:30-03:00,0 days 00:01:56
7485,671,-5.0,2021-11-04 18:44:00-03:00,0 days 00:00:41
7584,671,-2.0,2021-11-06 17:01:10-03:00,0 days 00:01:58
7613,671,-2.0,2021-11-07 10:52:35-03:00,0 days 00:00:48
7641,671,-30.0,2021-11-07 15:49:04-03:00,0 days 00:01:57
7656,671,-50.0,2021-11-08 16:08:07-03:00,0 days 00:01:04
7665,671,-3.0,2021-11-08 18:38:43-03:00,0 days 00:00:45
7669,671,-5.0,2021-11-08 19:09:34-03:00,0 days 00:01:08
7670,671,-10.0,2021-11-08 19:10:08-03:00,0 days 00:00:34
7677,671,-2.0,2021-11-08 19:47:03-03:00,0 days 00:01:58
7678,671,-20.0,2021-11-08 19:48:05-03:00,0 days 00:01:02
7682,671,-3.0,2021-11-08 19:56:31-03:00,0 days 00:01:48
7723,671,-4.0,2021-11-09 19:16:13-03:00,0 days 00:01:46
7724,671,-2.0,2021-11-09 19:16:50-03:00,0 days 00:00:37
7728,671,-30.0,2021-11-09 21:07:44-03:00,0 days 00:01:01
7730,671,-100.0,2021-11-09 21:14:55-03:00,0 days 00:01:54
7735,671,-2.0,2021-11-10 12:21:07-03:00,0 days 00:00:53
7736,671,-40.0,2021-11-10 12:22:08-03:00,0 days 00:01:01
7740,671,-20.0,2021-11-10 17:55:35-03:00,0 days 00:01:59
7741,671,-2.0,2021-11-10 17:56:21-03:00,0 days 00:00:46
7744,671,-10.0,2021-11-10 18:25:54-03:00,0 days 00:01:15
7745,671,-2.0,2021-11-10 18:27:36-03:00,0 days 00:01:42
7747,671,-2.0,2021-11-10 18:40:35-03:00,0 days 00:00:27
7768,671,-2.0,2021-11-13 15:07:44-03:00,0 days 00:01:50
7770,671,-5.0,2021-11-13 18:27:50-03:00,0 days 00:01:45
7778,671,-7.0,2021-11-14 10:30:17-03:00,0 days 00:00:54
7779,671,-3.0,2021-11-14 10:30:45-03:00,0 days 00:00:28
7781,671,-20.0,2021-11-14 11:27:15-03:00,0 days 00:01:18
7783,671,-2.0,2021-11-14 11:34:09-03:00,0 days 00:01:51
7789,671,-100.0,2021-11-15 10:45:47-03:00,0 days 00:01:03
7795,671,-100.0,2021-11-15 15:29:28-03:00,0 days 00:01:35
7798,671,-15.0,2021-11-15 15:33:14-03:00,0 days 00:01:25
7799,671,-2.0,2021-11-15 15:34:25-03:00,0 days 00:01:11
7800,671,-10.0,2021-11-15 15:36:10-03:00,0 days 00:01:45
7804,671,-2.0,2021-11-16 12:31:27-03:00,0 days 00:00:59
7826,671,-2.0,2021-11-17 06:46:06-03:00,0 days 00:01:34
7870,671,-2.0,2021-11-17 18:37:09-03:00,0 days 00:01:06
7871,671,-2.0,2021-11-17 18:38:10-03:00,0 days 00:01:01
7872,671,-30.0,2021-11-17 18:39:23-03:00,0 days 00:01:13
7876,671,-2.0,2021-11-17 18:58:03-03:00,0 days 00:01:53
7878,671,-5.0,2021-11-17 19:47:27-03:00,0 days 00:01:26
7899,671,-2.0,2021-11-19 14:22:08-03:00,0 days 00:00:40
7904,671,-5.0,2021-11-19 16:46:36-03:00,0 days 00:00:50
7909,671,-2.0,2021-11-19 19:40:03-03:00,0 days 00:00:42
7912,671,-2.0,2021-11-19 20:58:01-03:00,0 days 00:01:37
7926,671,-10.0,2021-11-20 16:14:23-03:00,0 days 00:00:36
7929,671,-10.0,2021-11-20 16:43:44-03:00,0 days 00:00:55
7934,671,-5.0,2021-11-20 18:50:26-03:00,0 days 00:01:45
7935,671,-10.0,2021-11-20 18:52:21-03:00,0 days 00:01:55
7939,671,-2.0,2021-11-20 19:40:32-03:00,0 days 00:01:51
7956,671,-25.0,2021-11-21 11:22:07-03:00,0 days 00:00:40
7974,671,-2.0,2021-11-21 21:28:39-03:00,0 days 00:01:42
7976,671,-5.0,2021-11-22 12:19:53-03:00,0 days 00:01:19
7979,671,-10.0,2021-11-22 12:32:10-03:00,0 days 00:01:49
7986,671,-10.0,2021-11-22 20:56:01-03:00,0 days 00:01:39
8005,671,-2.0,2021-11-24 12:21:01-03:00,0 days 00:01:20
8025,671,-50.0,2021-11-25 12:57:53-03:00,0 days 00:00:38
8045,671,-20.0,2021-11-27 15:09:12-03:00,0 days 00:01:57
8047,671,-10.0,2021-11-27 15:13:31-03:00,0 days 00:01:12
8050,671,-2.0,2021-11-27 15:21:20-03:00,0 days 00:01:47
8059,671,-10.0,2021-11-28 12:00:02-03:00,0 days 00:01:24
8072,671,-50.0,2021-11-28 15:59:15-03:00,0 days 00:00:42
8077,671,-10.0,2021-11-28 19:40:36-03:00,0 days 00:00:42
8082,671,-50.0,2021-11-29 07:48:23-03:00,0 days 00:00:46
8093,671,-2.0,2021-11-30 12:57:29-03:00,0 days 00:00:46
8120,671,-40.0,2021-12-03 12:25:16-03:00,0 days 00:00:31
8123,671,-83.0,2021-12-03 12:44:13-03:00,0 days 00:01:49
8129,671,-20.0,2021-12-03 13:46:27-03:00,0 days 00:01:58
8149,671,-2.0,2021-12-05 15:41:37-03:00,0 days 00:00:57
8152,671,-150.0,2021-12-05 15:45:24-03:00,0 days 00:01:42
8154,671,-2.0,2021-12-05 15:49:20-03:00,0 days 00:01:43
8156,671,-5.0,2021-12-05 15:53:11-03:00,0 days 00:01:50
8160,671,-2.0,2021-12-05 17:56:23-03:00,0 days 00:01:16
8161,671,-10.0,2021-12-05 17:58:11-03:00,0 days 00:01:48
8164,671,-2.0,2021-12-05 18:29:14-03:00,0 days 00:01:18
8165,671,-2.0,2021-12-05 18:31:04-03:00,0 days 00:01:50
8169,671,-5.0,2021-12-05 18:52:52-03:00,0 days 00:01:31
8180,671,-5.0,2021-12-06 18:27:18-03:00,0 days 00:00:46
8183,671,-1.0,2021-12-06 19:59:04-03:00,0 days 00:00:53
8192,671,-30.0,2021-12-07 16:31:11-03:00,0 days 00:01:05
8207,671,-10.0,2021-12-08 16:45:01-03:00,0 days 00:01:40
8208,671,-10.0,2021-12-08 16:46:39-03:00,0 days 00:01:38
8209,671,-3.0,2021-12-08 16:48:14-03:00,0 days 00:01:35
8210,671,-1.0,2021-12-08 16:49:12-03:00,0 days 00:00:58
8219,671,-3.0,2021-12-09 09:42:04-03:00,0 days 00:00:40
8224,671,-2.0,2021-12-09 12:27:45-03:00,0 days 00:01:09
8227,671,-2.0,2021-12-09 12:41:21-03:00,0 days 00:00:58
8235,671,-5.0,2021-12-09 14:17:32-03:00,0 days 00:01:54
8236,671,-5.0,2021-12-09 14:17:56-03:00,0 days 00:00:24
8241,671,-3.0,2021-12-09 16:44:22-03:00,0 days 00:00:36
8244,671,-20.0,2021-12-09 18:43:35-03:00,0 days 00:00:37
8303,671,-20.0,2021-12-14 09:11:28-03:00,0 days 00:00:51
8309,671,-2.0,2021-12-14 13:52:06-03:00,0 days 00:00:36
8315,671,-10.0,2021-12-15 07:02:31-03:00,0 days 00:00:40
8319,671,-2.0,2021-12-15 12:44:14-03:00,0 days 00:01:05
8321,671,-2.0,2021-12-15 12:53:46-03:00,0 days 00:01:02
8326,671,-2.0,2021-12-16 12:33:39-03:00,0 days 00:00:39
8385,671,-2.0,2021-12-21 12:54:05-03:00,0 days 00:00:44
8386,671,-2.0,2021-12-21 12:54:44-03:00,0 days 00:00:39
8387,671,-2.0,2021-12-21 12:55:12-03:00,0 days 00:00:28
8389,671,-20.0,2021-12-21 13:12:47-03:00,0 days 00:01:15
8434,671,-2.0,2021-12-31 11:03:06-03:00,0 days 00:00:49
8446,671,-25.0,2022-01-02 09:53:55-03:00,0 days 00:00:55
8455,671,-10.0,2022-01-03 12:26:45-03:00,0 days 00:01:41
8470,671,-30.0,2022-01-05 12:41:12-03:00,0 days 00:00:40
8481,671,-3.0,2022-01-06 12:25:31-03:00,0 days 00:01:45
8487,671,-100.0,2022-01-07 12:25:39-03:00,0 days 00:01:37
8491,671,-10.0,2022-01-08 06:04:51-03:00,0 days 00:00:30
8496,671,-5.0,2022-01-08 11:29:37-03:00,0 days 00:01:45
8511,671,-10.0,2022-01-09 09:55:10-03:00,0 days 00:00:55
8583,671,-100.0,2022-01-13 12:17:25-03:00,0 days 00:00:30
8582,671,-15.0,2022-01-13 12:17:55-03:00,0 days 00:00:30
8581,671,-100.0,2022-01-13 12:18:25-03:00,0 days 00:00:30
8580,671,-10.0,2022-01-13 12:18:55-03:00,0 days 00:00:30
8577,671,-2.0,2022-01-13 12:19:25-03:00,0 days 00:00:30
8576,671,-10.0,2022-01-13 12:19:55-03:00,0 days 00:00:30
8575,671,-5.0,2022-01-13 12:20:25-03:00,0 days 00:00:30
8574,671,-10.0,2022-01-13 12:20:55-03:00,0 days 00:00:30
8573,671,-10.0,2022-01-13 12:21:25-03:00,0 days 00:00:30
3589,689,-2.0,2021-06-11 22:03:00-03:00,0 days 00:01:37
3675,689,-2.0,2021-06-15 18:22:57-03:00,0 days 00:01:26
3676,689,-3.0,2021-06-15 18:24:14-03:00,0 days 00:01:17
3691,689,-2.0,2021-06-17 13:47:11-03:00,0 days 00:01:26
3692,689,-2.0,2021-06-17 13:47:52-03:00,0 days 00:00:41
3762,689,-2.0,2021-06-21 21:35:59-03:00,0 days 00:01:36
3767,689,-4.0,2021-06-22 08:17:38-03:00,0 days 00:01:12
3826,689,-2.0,2021-06-24 12:10:42-03:00,0 days 00:00:40
3828,689,-2.0,2021-06-24 12:18:29-03:00,0 days 00:01:02
3842,689,-2.0,2021-06-24 21:09:04-03:00,0 days 00:00:58
3896,689,-5.0,2021-06-27 09:29:14-03:00,0 days 00:01:19
3995,689,-3.0,2021-06-29 18:10:27-03:00,0 days 00:01:40
4006,689,-2.0,2021-06-30 07:06:41-03:00,0 days 00:00:50
4007,689,-2.0,2021-06-30 07:07:29-03:00,0 days 00:00:48
4008,689,-5.0,2021-06-30 07:08:31-03:00,0 days 00:01:02
4009,689,-2.0,2021-06-30 07:09:16-03:00,0 days 00:00:45
4010,689,-3.0,2021-06-30 07:09:57-03:00,0 days 00:00:41
4028,689,-5.0,2021-06-30 18:48:15-03:00,0 days 00:01:12
4031,689,-2.0,2021-06-30 18:56:58-03:00,0 days 00:01:15
4065,689,-2.0,2021-07-01 18:44:56-03:00,0 days 00:01:14
4133,689,-2.0,2021-07-03 13:50:22-03:00,0 days 00:01:34
4145,689,-2.0,2021-07-03 16:31:27-03:00,0 days 00:01:58
4180,689,-2.0,2021-07-04 14:21:13-03:00,0 days 00:00:24
4181,689,-3.0,2021-07-04 14:23:09-03:00,0 days 00:01:56
4190,689,-2.0,2021-07-04 18:59:24-03:00,0 days 00:01:18
4221,689,-5.0,2021-07-06 09:35:39-03:00,0 days 00:01:04
4222,689,-3.0,2021-07-06 09:36:28-03:00,0 days 00:00:49
4223,689,-2.0,2021-07-06 09:37:21-03:00,0 days 00:00:53
4274,689,-2.0,2021-07-07 18:59:55-03:00,0 days 00:01:22
4313,689,-2.0,2021-07-09 09:57:22-03:00,0 days 00:01:41
4314,689,-2.0,2021-07-09 09:58:23-03:00,0 days 00:01:01
4398,689,-5.0,2021-07-11 09:24:33-03:00,0 days 00:00:57
